,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,diff_srv_rate,srv_diff_host_rate,dst_host_srv_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,attack,level
59760,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,18,1.0,0.06,0.0,65,0.02,0.0,0.0,0.0,neptune,18
59761,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,1.0,0.21,0.0,6,0.08,0.0,0.0,0.0,neptune,18
59762,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5,1.0,0.06,0.0,14,0.06,0.0,0.0,0.0,neptune,21
59763,0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,9,1.0,0.05,0.0,9,0.05,0.0,0.0,0.0,neptune,19
59765,0,tcp,http,SF,215,499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,255,0.0,0.03,0.02,0.01,normal,21
59768,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,5,0.0,0.06,0.0,5,0.06,0.0,0.0,1.0,neptune,21
59771,0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2,0.0,0.06,0.0,2,0.07,0.0,0.0,1.0,neptune,19
59772,0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,17,1.0,0.06,0.0,17,0.08,0.0,0.0,0.0,neptune,20
59773,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,smurf,18
59775,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.5,0.0,0.33,255,0.0,0.04,0.02,0.0,normal,18
59776,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,16,1.0,0.06,0.0,63,0.02,0.0,0.0,0.0,neptune,19
59777,0,tcp,systat,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,20,0.0,0.05,0.0,20,0.07,0.0,0.0,1.0,neptune,20
59778,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,73,0.0,0.04,0.1,1.0,normal,21
59779,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,smurf,17
59784,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.0,0.0,1.0,129,0.0,1.0,0.5,0.0,ipsweep,17
59785,0,tcp,http,SF,196,527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
59786,0,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.64,0.89,0.0,0.0,normal,21
59787,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,21,1.0,0.05,0.0,21,0.05,0.0,0.0,0.0,neptune,20
59788,0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,19,0.0,0.06,0.0,19,0.07,0.0,0.0,1.0,neptune,18
59789,0,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.85,0.99,0.0,0.0,normal,21
59790,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,0.0,0.08,0.0,38,0.22,1.0,0.0,0.0,satan,15
59791,0,tcp,http,SF,300,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
59792,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,1.0,26,0.0,1.0,0.54,0.0,ipsweep,16
59793,0,tcp,finger,SF,7,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,15,0.02,0.0,0.13,0.0,normal,19
59795,0,tcp,http,SF,242,613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
59798,0,tcp,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,16,1.0,0.06,0.0,19,0.07,0.0,0.0,0.0,neptune,20
59799,0,udp,domain_u,SF,45,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,108,0.0,0.0,0.02,255,0.0,0.0,0.0,0.0,normal,21
59802,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0.0,0.0,0.0,30,0.01,0.12,0.0,0.0,teardrop,15
59803,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,7,0.41,0.63,0.0,0.0,satan,18
59804,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,0.93,0.94,0.0,0.0,nmap,18
59805,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,16,0.01,0.06,0.0,0.0,teardrop,15
59806,0,udp,domain_u,SF,44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,313,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,18
59807,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,17,1.0,0.06,0.0,6,0.09,0.0,0.0,0.0,neptune,21
59808,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,13,1.0,0.05,0.0,7,0.06,0.0,0.0,0.0,neptune,20
59810,0,udp,other,SF,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.33,0.0,1,0.55,0.95,0.0,0.0,normal,16
59812,0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,16,0.0,0.07,0.0,16,0.07,0.0,0.0,1.0,neptune,20
59814,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,9,0.52,0.53,0.0,0.0,satan,18
59815,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,20,0.0,1.0,0.5,0.0,ipsweep,15
59816,0,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,2,0.64,1.0,0.0,1.0,portsweep,15
59817,0,udp,domain_u,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,4,0.24,0.24,0.0,0.0,normal,21
59818,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,20,1.0,0.06,0.0,19,0.08,0.0,0.0,0.0,neptune,21
59819,0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,10,1.0,0.05,0.0,10,0.06,0.0,0.0,0.0,neptune,19
59820,0,tcp,http,SF,230,619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,255,0.0,0.02,0.03,0.0,normal,21
59821,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,18,1.0,0.07,0.0,65,0.02,0.02,0.0,0.0,neptune,20
59822,0,tcp,http,SF,313,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10,0.0,0.0,0.2,255,0.0,0.01,0.01,0.0,normal,21
59823,0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,18,0.0,1.0,0.11,0.0,warezclient,12
59825,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,1.0,0.0,239,0.01,0.0,0.0,0.0,normal,19
59826,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13,1.0,0.06,0.0,73,0.02,0.01,0.0,0.0,neptune,18
59828,0,tcp,http,SF,211,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.14,255,0.0,0.0,0.0,0.0,normal,21
59829,0,tcp,http,SF,233,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,255,0.0,0.01,0.0,0.0,normal,21
59831,25,tcp,ftp,SF,228,762,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,14,0.06,0.01,0.0,0.0,normal,21
59833,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,18,0.0,0.05,0.0,18,0.05,0.0,0.0,1.0,neptune,21
59834,0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,2,1.0,0.06,0.0,19,0.07,0.0,0.0,0.0,neptune,18
59835,0,tcp,netbios_dgm,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,3,0.0,0.07,0.0,3,0.08,0.0,0.0,1.0,neptune,18
59836,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,13,1.0,0.05,0.0,5,0.07,0.0,0.0,0.0,neptune,21
59840,0,tcp,http,SF,294,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,255,0.0,0.03,0.03,0.0,normal,21
59842,0,tcp,http,SF,211,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
59843,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,1.0,0.07,0.0,61,0.02,0.02,0.0,0.0,neptune,19
59845,0,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,2,0.74,1.0,0.0,1.0,portsweep,15
59846,0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,17,1.0,0.05,0.0,17,0.05,0.0,0.0,0.0,neptune,20
59847,0,udp,domain_u,SF,42,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,204,0.0,0.0,0.0,250,0.01,0.01,0.0,0.0,normal,18
59848,0,tcp,http,SF,221,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.2,255,0.0,0.08,0.03,0.0,normal,21
59849,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,91,0.0,1.0,0.35,0.0,normal,17
59850,0,tcp,http,SF,305,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,249,0.01,0.0,0.0,0.04,normal,20
59851,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,18,1.0,0.05,0.0,9,0.24,0.04,0.0,0.0,neptune,18
59852,0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,19,1.0,0.05,0.0,19,0.05,0.0,0.0,0.0,neptune,20
59853,0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,18
59855,0,tcp,http,SF,271,668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
59856,0,tcp,kshell,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,18,0.0,0.06,0.0,18,0.06,0.0,0.0,1.0,neptune,20
59857,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,478,0.0,0.0,0.0,95,0.0,1.0,0.0,0.0,smurf,18
59858,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.64,1.0,0.0,1.0,portsweep,18
59859,0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,0.0,0.05,0.0,4,0.05,1.0,0.0,0.0,satan,17
59861,0,udp,domain_u,SF,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,208,0.0,0.01,0.0,65,0.02,0.01,0.0,0.0,normal,18
59863,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,4,0.0,0.06,0.0,4,0.06,0.0,0.0,1.0,neptune,21
59864,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,10,1.0,0.06,0.0,15,0.07,0.0,0.0,0.0,neptune,21
59868,0,udp,domain_u,SF,43,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,18
59869,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,1,0.08,1.0,0.0,1,1.0,0.0,0.0,1.0,satan,18
59870,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,1.0,0.19,0.0,12,0.1,0.0,0.0,0.0,neptune,21
59871,0,icmp,urp_i,SF,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,11,0.14,0.18,0.18,0.0,normal,20
59872,0,tcp,http,SF,308,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,255,0.0,0.02,0.04,0.0,normal,21
59875,0,tcp,kshell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,1.0,0.1,0.0,13,0.07,0.0,0.0,0.0,neptune,19
59876,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,1.0,0.11,0.0,12,0.08,0.0,0.0,0.0,neptune,21
59879,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,14,0.0,0.14,0.29,1.0,normal,21
59880,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,18
59881,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.0,0.0,1.0,227,0.0,1.0,0.5,0.0,ipsweep,15
59882,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,6,0.53,0.52,0.0,0.0,satan,18
59883,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,22,1.0,0.06,0.0,22,0.07,0.0,0.0,0.0,neptune,18
59884,0,tcp,domain,SF,48,474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,1,0.0,0.02,0.0,3,0.01,0.0,0.0,0.0,normal,14
59886,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.0,0.0,1.0,58,0.0,1.0,0.52,0.0,ipsweep,18
59887,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,0.0,1.0,193,0.0,1.0,0.25,0.0,nmap,16
59888,0,tcp,http,SF,200,758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,10,0.0,0.0,0.2,255,0.0,0.0,0.01,0.0,normal,21
59890,0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,9,1.0,0.06,0.0,8,0.07,0.0,0.0,0.0,neptune,21
59893,0,tcp,http,SF,247,492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,39,0.0,0.0,0.08,255,0.0,0.0,0.0,0.0,normal,21
59895,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,52,0.04,0.62,0.04,0.0,normal,20
59897,0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,4,1.0,0.07,0.0,4,0.07,0.0,0.0,0.0,neptune,20
59898,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,0.65,0.41,0.0,1,0.33,0.8,0.0,0.0,portsweep,20
59899,0,udp,domain_u,SF,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,22,0.04,0.12,0.09,0.0,normal,21
59902,0,tcp,netstat,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,15,0.0,0.07,0.0,15,0.07,0.0,0.0,1.0,neptune,20
59904,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,59,0.63,0.04,0.0,59,0.77,0.23,0.0,0.0,teardrop,18
59906,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0.0,1.0,0.0,1,0.35,0.01,0.0,1.0,satan,16
59907,0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,1.0,0.07,0.0,5,0.06,0.0,0.0,0.0,neptune,20
59908,0,tcp,http,SF,232,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,253,0.01,0.0,0.0,0.0,normal,21
59909,0,tcp,ctf,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,3,1.0,0.05,0.0,3,0.05,0.0,0.0,0.0,neptune,20
59910,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0.0,0.0,0.08,255,0.0,0.0,0.0,0.0,normal,21
59911,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.0,0.0,1.0,57,0.0,1.0,0.26,0.0,nmap,16
59914,0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,6,1.0,0.07,0.0,6,0.07,0.0,0.0,0.0,neptune,19
59915,0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,19,1.0,0.06,0.0,19,0.07,0.0,0.0,0.0,neptune,20
59916,0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,2,1.0,0.02,1.0,1.0,ipsweep,15
59917,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,1.0,0.07,0.0,4,0.06,0.0,0.0,0.0,neptune,21
59918,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,17,1.0,0.07,0.0,17,0.07,0.0,0.0,0.0,neptune,19
59919,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0.95,0.14,0.0,16,0.06,0.01,0.0,0.0,neptune,19
59920,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,0.93,0.95,0.0,0.0,nmap,19
59921,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,17,0.0,0.07,0.0,6,0.07,0.0,0.0,1.0,neptune,20
59925,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,216,0.0,0.1,0.16,0.97,normal,21
59926,0,tcp,http,SF,330,667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.5,255,0.0,0.0,0.0,0.0,normal,21
59928,0,tcp,http,SF,317,1292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,255,0.0,0.05,0.02,0.0,normal,21
59929,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,255,0.0,0.09,0.16,1.0,normal,21
59930,0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,21,1.0,0.06,0.0,21,0.06,0.0,0.0,0.0,neptune,18
59932,0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,15,1.0,0.05,0.0,44,0.04,0.01,0.0,0.0,neptune,18
59933,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0.97,0.1,0.0,20,0.05,0.01,0.0,0.0,neptune,18
59937,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,4,1.0,0.05,0.0,4,0.06,0.0,0.0,0.0,neptune,20
59938,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,14,1.0,0.06,0.0,16,0.07,0.0,0.0,0.0,neptune,21
59939,0,tcp,http,SF,208,478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,37,0.0,0.0,0.05,255,0.0,0.0,0.0,0.0,normal,21
59942,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,3,0.83,0.06,0.0,16,0.06,0.0,0.0,0.0,neptune,20
59943,0,tcp,http,S2,322,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,248,0.01,0.0,0.0,0.0,normal,17
59944,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,1.0,0.1,0.0,33,0.03,0.02,0.06,0.0,neptune,18
59945,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,11,1.0,0.06,0.0,13,0.06,0.0,0.0,0.0,neptune,21
59946,0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,19,1.0,0.06,0.0,19,0.07,0.0,0.0,0.0,neptune,20
59947,0,tcp,http,SF,323,719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0.0,0.0,0.0,255,0.0,0.01,0.06,0.0,normal,21
59948,0,tcp,http,SF,282,449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,255,0.0,0.01,0.01,0.0,normal,21
59951,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,251,0.0,0.02,0.05,0.98,normal,21
59952,0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,18,1.0,0.06,0.0,18,0.06,0.0,0.0,0.0,neptune,20
59954,0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,1.0,0.25,0.0,10,0.09,0.0,0.0,0.0,neptune,19
59955,0,tcp,http,SF,144,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.11,255,0.0,0.06,0.04,0.0,normal,21
59956,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,19,1.0,0.06,0.0,2,0.07,0.0,0.0,0.0,neptune,21
59957,0,tcp,pop_2,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,14,1.0,0.08,0.0,14,0.07,0.0,0.0,0.0,neptune,21
59959,0,tcp,csnet_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,11,0.0,0.06,0.0,11,0.07,0.0,0.0,1.0,neptune,20
59961,0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,20,1.0,0.06,0.0,20,0.06,0.0,0.0,0.0,neptune,19
59962,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0.0,0.0,0.22,241,0.01,0.0,0.0,0.0,normal,21
59963,0,udp,domain_u,SF,46,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,209,0.0,0.01,0.0,254,0.01,0.01,0.0,0.0,normal,18
59964,0,tcp,auth,SF,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,2,0.06,0.01,0.0,0.0,normal,21
59967,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,0.0,1.0,134,0.0,1.0,0.25,0.0,nmap,16
59968,0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,90,0.03,0.98,0.19,0.0,normal,20
59969,0,tcp,http,SF,202,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.17,255,0.0,0.0,0.0,0.0,normal,21
59970,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,19,1.0,0.06,0.0,19,0.06,0.0,0.0,0.0,neptune,21
59971,0,udp,domain_u,SF,46,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,96,0.0,0.0,0.02,200,0.02,0.0,0.0,0.0,normal,21
59972,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,45,0.69,0.05,0.0,45,0.83,0.18,0.0,0.0,teardrop,19
59973,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,5,1.0,0.06,0.0,5,0.06,0.0,0.0,0.0,neptune,21
59975,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,255,0.0,0.5,0.09,0.74,normal,21
59977,0,udp,domain_u,SF,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0.0,0.0,0.0,235,0.01,0.0,0.0,0.0,normal,18
59978,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,1.0,0.1,0.0,66,0.02,0.0,0.0,0.0,neptune,18
